uri,title,author,editor,translator,introduction,illustrator,photographer,year,format,uncertain,ebook_url,volumes_issues,notes,event_count,borrow_count,purchase_count,circulation_years,updated,id,exceptional_types,exceptional_counts,original_uri
hutchinson-freedom,This Freedom,"Hutchinson, A. S. M.",,,,,,1922.0,Book,False,https://archive.org/details/thisfreedom00hutc_0,,,1,1,0,1922,2021-11-04T02:15:45.857385+00:00,hutchinson-freedom,,0,https://shakespeareandco.princeton.edu/books/hutchinson-freedom/
pirandello-three-plays,Three Plays,"Pirandello, Luigi",,,,,,1922.0,Book,False,https://archive.org/details/in.ernet.dli.2015.95095,,,3,3,0,1924;1933,2021-11-03T01:45:02.377280+00:00,pirandello-three-plays,,0,https://shakespeareandco.princeton.edu/books/pirandello-three-plays/
gregory-three-wonder-plays,Three Wonder Plays,"Gregory, Lady",,,,,,1922.0,Book,False,https://archive.org/details/threewonderplays00gregiala,,,6,5,0,1937;1924;1934;1935,2021-11-03T01:40:16.247527+00:00,gregory-three-wonder-plays,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/gregory-three-wonder-plays/
merrick-tell-truth,To Tell You the Truth,"Merrick, Leonard",,,,,,1922.0,Book,False,https://archive.org/details/totellyoutruth00merruoft,,,1,1,0,1926,2021-11-01T04:43:38.913853+00:00,merrick-tell-truth,,0,https://shakespeareandco.princeton.edu/books/merrick-tell-truth/
joyce-ulysses,Ulysses,"Joyce, James",,,,,,1922.0,Book,False,https://en.wikisource.org/wiki/Ulysses_(1922),1922 First printing;1922 Second printing;1923 Third printing;1924 Fourth printing;1924 Fifth printing;1925 Sixth printing;1925 Seventh printing;1926 Eighth printing;1927 Ninth printing;1928 Tenth printing;1930 Eleventh printing;1934 Random House edition,,49,31,6,1922;1925;1927;1929;1930;1931;1932;1933;1934;1935;1936;1937;1938;1939;1941,2021-07-28T12:21:06+00:00,joyce-ulysses,"['overborrows', 'unknown_borrows']","[7, 1]",https://shakespeareandco.princeton.edu/books/joyce-ulysses/
lewisohn-stream-american-chronicle,Up Stream: An American Chronicle,"Lewisohn, Ludwig",,,,,,1922.0,Book,False,https://archive.org/details/upstreamamerican00lewiuoft,,,2,2,0,1928;1929;1927,2021-10-31T01:02:29.946677+00:00,lewisohn-stream-american-chronicle,,0,https://shakespeareandco.princeton.edu/books/lewisohn-stream-american-chronicle/
huneker-variations,Variations,"Huneker, James",,,,,,1922.0,Book,False,https://archive.org/details/variations00huneuoft,,,1,1,0,1923,2021-10-30T23:45:20.947528+00:00,huneker-variations,,0,https://shakespeareandco.princeton.edu/books/huneker-variations/
meier-graefe-vincent-van-gogh,Vincent van Gogh: A Biographical Study,"Meier-Graefe, Julius",,,,,,1922.0,Book,False,,2 vols.,,1,1,0,1929,2020-07-15T20:18:32+00:00,meier-graefe-vincent-van-gogh,,0,https://shakespeareandco.princeton.edu/books/meier-graefe-vincent-van-gogh/
odonovan-vocations,Vocations,"O'Donovan, Gerald",,,,,,1922.0,Book,False,https://archive.org/details/vocations00odoniala,,,1,1,0,1930,2021-10-30T22:33:57.621570+00:00,odonovan-vocations,,0,https://shakespeareandco.princeton.edu/books/odonovan-vocations/
wells-washington-hope-peace,Washington and the Hope of Peace,"Wells, H. G.",,,,,,1922.0,Book,False,https://archive.org/details/washingtonhopeof0000well/page/n5/mode/2up,,,2,2,0,1922,2020-05-28T02:08:24+00:00,wells-washington-hope-peace,,0,https://shakespeareandco.princeton.edu/books/wells-washington-hope-peace/
overton-winter-comes-main,When Winter Comes to Main Street,"Overton, Grant Martin",,,,,,1922.0,Book,False,https://archive.org/details/whenwintercomest01over,,,2,2,0,1922;1923,2021-10-29T03:32:20.123861+00:00,overton-winter-comes-main,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/overton-winter-comes-main/
galsworthy-windows-comedy-three,Windows: A Comedy in Three Acts for Idealists and Others,"Galsworthy, John",,,,,,1922.0,Book,False,https://archive.org/details/windowscomedyint00galsuoft/page/n5/mode/2up,,,2,2,0,1924,2020-08-24T19:02:46+00:00,galsworthy-windows-comedy-three,,0,https://shakespeareandco.princeton.edu/books/galsworthy-windows-comedy-three/
stephens-women-french-revolution,Women of the French Revolution,"Stephens, Winifred",,,,,,1922.0,Book,False,https://archive.org/details/cu31924024300109/page/n6/mode/2up,,,2,2,0,1923,2020-04-30T19:40:18+00:00,stephens-women-french-revolution,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/stephens-women-french-revolution/
barnes-book,A Book,"Barnes, Djuna",,,,,,1923.0,Book,False,https://www.gutenberg.org/files/60904/60904-h/60904-h.htm,,,3,3,0,1924;1925,2021-03-28T20:59:35+00:00,barnes-book,"['overborrows', 'sunday_shopers']","[1, 1]",https://shakespeareandco.princeton.edu/books/barnes-book/
mencken-book-burlesques,A Book of Burlesques,"Mencken, H. L.",,,,,,1923.0,Book,False,https://archive.org/details/bookofburlesques00mencuoft,,,3,3,0,1923;1924;1925,2021-03-28T21:03:01+00:00,mencken-book-burlesques,,0,https://shakespeareandco.princeton.edu/books/mencken-book-burlesques/
mcalmon-companion-volume,A Companion Volume,"McAlmon, Robert",,,,,,1923.0,Book,False,,,,7,7,0,1933;1925;1926;1927,2020-04-30T19:40:19+00:00,mcalmon-companion-volume,,0,https://shakespeareandco.princeton.edu/books/mcalmon-companion-volume/
nicoll-history-restoration-drama,"A History of Restoration Drama, 1600 – 1700","Nicoll, Allardyce",,,,,,1923.0,Book,False,https://archive.org/details/in.ernet.dli.2015.90518,,,4,4,0,1928;1931;1925,2021-07-04T21:48:32+00:00,nicoll-history-restoration-drama,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/nicoll-history-restoration-drama/
adams-life-william-shakespeare,A Life of William Shakespeare,"Adams, Joseph Quincy",,,,,,1923.0,Book,False,https://archive.org/details/lifeofwilliamsha00adam/page/n7/mode/2up,,,2,2,0,1941;1935,2020-05-10T02:35:53+00:00,adams-life-william-shakespeare,['overborrows'],[2],https://shakespeareandco.princeton.edu/books/adams-life-william-shakespeare/
cather-lost-lady,A Lost Lady,"Cather, Willa",,,,,,1923.0,Book,False,https://archive.org/details/lostlady02cath/page/n5/mode/2up,,,5,5,0,1936;1934;1924;1926,2021-10-26T02:42:57.883417+00:00,cather-lost-lady,"['overborrows', 'sunday_shopers']","[1, 1]",https://shakespeareandco.princeton.edu/books/cather-lost-lady/
larbaud-amants-heureux-amants,"Amants, Heureux Amants","Larbaud, Valery",,,,,,1923.0,Book,False,,,,1,0,0,1937,2020-07-15T20:19:41+00:00,larbaud-amants-heureux-amants,,0,https://shakespeareandco.princeton.edu/books/larbaud-amants-heureux-amants/
untermeyer-american-poetry-since,American Poetry since 1900,"Untermeyer, Louis",,,,,,1923.0,Book,False,https://archive.org/details/in.ernet.dli.2015.225272/page/n47/mode/2up,,,1,1,0,1924,2020-05-05T02:03:12+00:00,untermeyer-american-poetry-since,,0,https://shakespeareandco.princeton.edu/books/untermeyer-american-poetry-since/
cannan-annette-bennett,Annette and Bennett,"Cannan, Gilbert",,,,,,1923.0,Book,False,https://archive.org/details/annettebennettno00cannrich,,,2,2,0,1924,2021-01-31T00:39:53+00:00,cannan-annette-bennett,,0,https://shakespeareandco.princeton.edu/books/cannan-annette-bennett/
kroeber-anthropology,Anthropology,"Kroeber, A. L.",,,,,,1923.0,Book,False,https://archive.org/details/in.ernet.dli.2015.275249/mode/2up,,,1,1,0,1927,2021-01-31T03:16:52+00:00,kroeber-anthropology,,0,https://shakespeareandco.princeton.edu/books/kroeber-anthropology/
huxley-antic-hay,Antic Hay,"Huxley, Aldous",,,,,,1923.0,Book,False,https://archive.org/details/in.ernet.dli.2015.94072/page/n11/mode/2up,,,21,21,0,1924;1925;1926;1929;1931;1934;1938;1939;1940;1941;1944;1945,2020-06-08T15:42:42+00:00,huxley-antic-hay,"['longterm_borrows', 'overborrows', 'post1942_events']","[1, 2, 1]",https://shakespeareandco.princeton.edu/books/huxley-antic-hay/
fry-sampler-castile,A Sampler of Castile,"Fry, Roger Eliot",,,,,,1923.0,Book,False,,,,1,1,0,1924,2020-04-30T19:40:18+00:00,fry-sampler-castile,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/fry-sampler-castile/
baring-triangle-passages-three,A Triangle: Passages from Three Notebooks,"Baring, Maurice",,,,,,1923.0,Book,False,,,,2,2,0,1923;1924,2021-11-01T04:04:05.122211+00:00,baring-triangle-passages-three,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/baring-triangle-passages-three/
werner-barnum,Barnum,"Werner, M. R.",,,,,,1923.0,Book,False,https://archive.org/details/barnum0000unse/page/n7/mode/2up,,,3,3,0,1929;1930;1925;1935,2021-03-03T02:54:09+00:00,werner-barnum,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/werner-barnum/
lawrence-birds-beasts-flowers,"Birds, Beasts, and Flowers","Lawrence, D. H.",,,,,,1923.0,Book,False,https://archive.org/details/birdsbeastsflowe0000lawr/page/n5/mode/2up,,,2,1,1,1932;1927,2021-04-16T01:09:59+00:00,lawrence-birds-beasts-flowers,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/lawrence-birds-beasts-flowers/
powys-black-bryony,Black Bryony,"Powys, Theodore Francis",,,,,,1923.0,Book,False,https://archive.org/details/blackbryony0000powy/page/n7/mode/2up,,,4,4,0,1931;1924;1925,2021-03-28T20:03:06+00:00,powys-black-bryony,['overborrows'],[2],https://shakespeareandco.princeton.edu/books/powys-black-bryony/
norris-bread,Bread,"Norris, Charles Gilman",,,,,,1923.0,Book,False,,,,2,2,0,1924,2020-04-30T19:40:16+00:00,norris-bread,,0,https://shakespeareandco.princeton.edu/books/norris-bread/
sitwell-bucolic-comedies,Bucolic Comedies,"Sitwell, Edith",,,,,,1923.0,Book,False,,,,1,1,0,1927,2020-06-20T01:05:00+00:00,sitwell-bucolic-comedies,,0,https://shakespeareandco.princeton.edu/books/sitwell-bucolic-comedies/
toomer-cane,Cane,"Toomer, Jean",,,,,,1923.0,Book,False,https://archive.org/details/cane00toomer,,,3,3,0,1938;1924;1927,2020-07-17T01:20:26+00:00,toomer-cane,,0,https://shakespeareandco.princeton.edu/books/toomer-cane/
galsworthy-captures,Captures,"Galsworthy, John",,,,,,1923.0,Book,False,https://archive.org/details/captures00galsuoft/page/n3/mode/2up,,,3,3,0,1923;1941;1926,2020-08-30T16:26:43+00:00,galsworthy-captures,['overborrows'],[2],https://shakespeareandco.princeton.edu/books/galsworthy-captures/
colum-castle-conquer,Castle Conquer,"Colum, Padraic",,,,,,1923.0,Book,False,,,,3,3,0,1923;1924;1933;1931,2020-04-30T19:40:21+00:00,colum-castle-conquer,['longterm_borrows'],[1],https://shakespeareandco.princeton.edu/books/colum-castle-conquer/
lindsay-collected-poems,Collected Poems,"Lindsay, Vachel",,,,,,1923.0,Book,False,https://archive.org/details/collectedpoems0000lind/page/n3/mode/2up,,,4,4,0,1937;1938,2021-04-17T22:05:18+00:00,lindsay-collected-poems,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/lindsay-collected-poems/
akins-declassee-daddys-gone,Déclassée: Daddy's Gone A-Hunting: and Greatness—A Comedy,"Akins, Zoë",,,,,,1923.0,Book,False,https://archive.org/details/dclassedaddysgon00akin/page/n5/mode/2up,,,1,1,0,1924,2020-07-17T14:38:30+00:00,akins-declassee-daddys-gone,,0,https://shakespeareandco.princeton.edu/books/akins-declassee-daddys-gone/
yeats-early-memories-chapters,Early Memories: Some Chapters of Autobiography,"Yeats, John Butler",,,,,,1923.0,Book,False,https://archive.org/details/earlymemoriessom00yeat,,,2,2,0,1923;1947,2020-05-29T02:06:36+00:00,yeats-early-memories-chapters,"['post1942_events', 'unknown_borrows']","[1, 1]",https://shakespeareandco.princeton.edu/books/yeats-early-memories-chapters/
ponsonby-english-diaries,English Diaries,"Ponsonby, Arthur",,,,,,1923.0,Book,False,https://archive.org/details/englishdiariesre00ponsuoft/page/n7/mode/2up,,,4,4,0,1923;1924;1934;1935,2021-05-25T21:22:31+00:00,ponsonby-english-diaries,['overborrows'],[2],https://shakespeareandco.princeton.edu/books/ponsonby-english-diaries/
peacock-english-prose-volume,English Prose,,"Peacock, William",,,,,1923.0,Book,False,,Vol. 5 Mrs. Gaskell to Henry James,,1,1,0,1938,2020-06-23T03:08:07+00:00,peacock-english-prose-volume,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/peacock-english-prose-volume/
scott-escapade,Escapade,"Scott, Evelyn",,,,,,1923.0,Book,False,https://archive.org/details/escapade00scot/page/n3/mode/2up,,,5,5,0,1924,2021-06-05T01:23:40+00:00,scott-escapade,"['overborrows', 'sunday_shopers']","[1, 1]",https://shakespeareandco.princeton.edu/books/scott-escapade/
huxley-essays-biologist,Essays of a Biologist,"Huxley, Julian",,,,,,1923.0,Book,False,https://archive.org/details/in.ernet.dli.2015.228221/page/n5/mode/2up,,,2,2,0,1924,2021-06-05T15:23:45+00:00,huxley-essays-biologist,,0,https://shakespeareandco.princeton.edu/books/huxley-essays-biologist/
robertson-explorations,Explorations,"Robertson, John Mackinnon",,,,,,1923.0,Book,False,,,,4,4,0,1928;1939;1933;1926,2020-04-30T19:40:16+00:00,robertson-explorations,['overborrows'],[2],https://shakespeareandco.princeton.edu/books/robertson-explorations/
eaton-famous-poison-trials,Famous Poison Trials,"Eaton, Harold",,,,,,1923.0,Book,False,,,,1,1,0,1925,2020-04-30T19:40:19+00:00,eaton-famous-poison-trials,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/eaton-famous-poison-trials/
nichols-fantastica,Fantastica,"Nichols, Robert",,,,,,1923.0,Book,False,https://archive.org/details/fantasticabeings00nichuoft/page/n7/mode/2up,,,1,1,0,1923,2021-06-05T22:08:10+00:00,nichols-fantastica,,0,https://shakespeareandco.princeton.edu/books/nichols-fantastica/
montague-fiery-particle,Fiery Particles,"Montague, C. E.",,,,,,1923.0,Book,False,https://archive.org/details/fieryparticles0000mont/page/n7/mode/2up,,,1,1,0,1928,2020-06-28T02:17:35+00:00,montague-fiery-particle,,0,https://shakespeareandco.princeton.edu/books/montague-fiery-particle/
coulton-five-centuries-religion,Five Centuries of Religion,"Coulton, G. G.",,,,,,1923.0,Book,False,https://archive.org/details/fivecenturiesofr0001coul/page/n3/mode/2up,"Vol. 1 St. Bernard: His Predecessors and Successors, 1000 – 1200 A. D.",,1,1,0,1939,2021-06-16T02:36:44+00:00,coulton-five-centuries-religion,,0,https://shakespeareandco.princeton.edu/books/coulton-five-centuries-religion/
sabatini-fortunes-fool,Fortune's Fool,"Sabatini, Rafael",,,,,,1923.0,Book,False,https://archive.org/details/fortunesfool00saba/mode/2up,,,2,2,0,1928;1927,2020-04-30T19:40:20+00:00,sabatini-fortunes-fool,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/sabatini-fortunes-fool/
stevens-harmonium,Harmonium,"Stevens, Wallace",,,,,,1923.0,Book,False,,,,6,6,0,1938;1939;1933,2020-04-30T19:40:18+00:00,stevens-harmonium,['overborrows'],[5],https://shakespeareandco.princeton.edu/books/stevens-harmonium/
brown-h-g-wells,H. G. Wells,"Brown, Ivor",,,,,,1923.0,Book,False,https://archive.org/details/in.ernet.dli.2015.79309/page/n7/mode/2up,,,1,1,0,1937,2021-06-23T00:32:48+00:00,brown-h-g-wells,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/brown-h-g-wells/
frank-holiday,Holiday,"Frank, Waldo",,,,,,1923.0,Book,False,,,,4,4,0,1924;1925;1926,2020-04-30T19:40:17+00:00,frank-holiday,['overborrows'],[2],https://shakespeareandco.princeton.edu/books/frank-holiday/
anderson-horses-men-tales,"Horses and Men: Tales, Long and Short, from Our American Life","Anderson, Sherwood",,,,,,1923.0,Book,False,https://archive.org/details/horsesmentaleslo00ande/page/n7/mode/2up,,,3,3,0,1937;1923;1925,2021-07-04T22:20:06+00:00,anderson-horses-men-tales,,0,https://shakespeareandco.princeton.edu/books/anderson-horses-men-tales/
fletcher-isles-illusion-letters,Isles of Illusion: Letters from the South Seas,"Fletcher, Robert James","Lynch, Bohun",,,,,1923.0,Book,False,https://archive.org/details/in.ernet.dli.2015.207046/page/n5/mode/2up,,,3,3,0,1929,2020-04-30T19:40:15+00:00,fletcher-isles-illusion-letters,,0,https://shakespeareandco.princeton.edu/books/fletcher-isles-illusion-letters/
dell-janet-march-novel,Janet March: A Novel,"Dell, Floyd",,,,,,1923.0,Book,False,,,,4,4,0,1932;1924;1926;1927,2020-04-30T19:40:15+00:00,dell-janet-march-novel,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/dell-janet-march-novel/
wylie-jennifer-lorn-sedate,Jennifer Lorn: A Sedate Extravaganza,"Wylie, Elinor",,,,,,1923.0,Book,False,https://archive.org/details/jenniferlornseda00wyli/page/n5/mode/2up,,,4,3,0,1928;1936;1925,2021-01-16T01:54:57+00:00,wylie-jennifer-lorn-sedate,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/wylie-jennifer-lorn-sedate/
walpole-jeremy-hamlet,Jeremy and Hamlet,"Walpole, Hugh",,,,,,1923.0,Book,False,https://archive.org/details/jeremyhamletchro00walp/page/n5/mode/2up,,,3,3,0,1924;1926,2020-06-08T02:44:46+00:00,walpole-jeremy-hamlet,"['overborrows', 'unknown_borrows']","[1, 1]",https://shakespeareandco.princeton.edu/books/walpole-jeremy-hamlet/
ellis-kanga-creek-australian,Kanga Creek: An Australian Idyll,"Ellis, Havelock",,,,,,1923.0,Book,False,https://archive.org/details/kangacreekaustra00ellirich/page/n7/mode/2up,,,2,2,0,1923,2021-01-16T02:34:26+00:00,ellis-kanga-creek-australian,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/ellis-kanga-creek-australian/
lawrence-kangaroo,Kangaroo,"Lawrence, D. H.",,,,,,1923.0,Book,False,https://archive.org/details/b29930996/page/n3/mode/2up,,,11,11,0,1924;1925;1926;1931;1934;1935;1938,2020-08-13T13:22:06+00:00,lawrence-kangaroo,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/lawrence-kangaroo/
kipling-land-sea-tales,Land and Sea Tales for Scouts and Guides,"Kipling, Rudyard",,,,,,1923.0,Book,False,https://archive.org/details/landseatalesforb00kipl/page/n7/mode/2up,,,2,2,0,1934;1935,2021-07-19T21:36:27+00:00,kipling-land-sea-tales,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/kipling-land-sea-tales/
hudson-letters-w-h,"Letters from W. H. Hudson, 1901 – 1922","Hudson, W. H.","Garnett, Edward",,,,,1923.0,Book,False,,,,1,1,0,1926,2020-06-25T15:40:38+00:00,hudson-letters-w-h,,0,https://shakespeareandco.princeton.edu/books/hudson-letters-w-h/
symons-loves-cruelty,Love's Cruelty,"Symons, Arthur",,,,,,1923.0,Book,False,,,,2,2,0,1924;1935,2020-04-30T19:40:18+00:00,symons-loves-cruelty,,0,https://shakespeareandco.princeton.edu/books/symons-loves-cruelty/
hurst-lummox,Lummox,"Hurst, Fannie",,,,,,1923.0,Book,False,https://archive.org/details/lummox01hurs/page/n7/mode/2up,,,4,4,0,1928;1938;1924;1926,2021-10-26T03:12:22.258330+00:00,hurst-lummox,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/hurst-lummox/
anderson-many-marriages,Many Marriages,"Anderson, Sherwood",,,,,,1923.0,Book,False,https://archive.org/details/manymarriages01ande,,,10,10,0,1923;1924;1925;1934;1936;1937;1939,2021-11-15T20:22:30.268285+00:00,anderson-many-marriages,"['overborrows', 'unknown_borrows']","[3, 1]",https://shakespeareandco.princeton.edu/books/anderson-many-marriages/
scott-moncrieff-marcel-proust-english,Marcel Proust: An English Tribute,"Scott-Moncrieff, C. K.",,,,,,1923.0,Book,False,https://archive.org/details/marcelproustengl00newy/page/n7/mode/2up,,,1,1,0,1929,2020-05-24T20:17:01+00:00,scott-moncrieff-marcel-proust-english,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/scott-moncrieff-marcel-proust-english/
verga-mastro-don-gesualdo,Mastro-don Gesualdo,"Verga, Giovanni",,"Lawrence, D. H.",,,,1923.0,Book,False,,,,3,3,0,1926;1927,2020-04-30T19:40:19+00:00,verga-mastro-don-gesualdo,,0,https://shakespeareandco.princeton.edu/books/verga-mastro-don-gesualdo/
james-maud-evelyn-special,"Maud-Evelyn; The Special Type; The Papers, and Other Tales","James, Henry",,,,,,1923.0,Book,False,https://archive.org/details/in.ernet.dli.2015.73472/page/n3/mode/2up,,,3,3,0,1936;1939;1942,2020-05-27T01:45:55+00:00,james-maud-evelyn-special,"['overborrows', 'post1942_events']","[2, 1]",https://shakespeareandco.princeton.edu/books/james-maud-evelyn-special/
wells-men-like-gods,Men Like Gods,"Wells, H. G.",,,,,,1923.0,Book,False,https://archive.org/details/menlikegods00well/page/n5/mode/2up,,,5,5,0,1936;1923;1941,2020-05-28T03:18:25+00:00,wells-men-like-gods,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/wells-men-like-gods/
bryant-mirrors-moscow,Mirrors of Moscow,"Bryant, Louise",,,,,,1923.0,Book,False,https://archive.org/details/bryant-mirrorsofmoscow,,,1,1,0,1927,2021-11-14T20:23:37.298744+00:00,bryant-mirrors-moscow,,0,https://shakespeareandco.princeton.edu/books/bryant-mirrors-moscow/
gordon-modern-french-painters,Modern French Painters,"Gordon, Jan",,,,,,1923.0,Book,False,https://archive.org/details/modernfrenchpain00gorduoft/page/n11/mode/2up,,,4,4,0,1936;1929;1923;1927,2021-11-14T19:49:13.619281+00:00,gordon-modern-french-painters,['overborrows'],[2],https://shakespeareandco.princeton.edu/books/gordon-modern-french-painters/
myers-modern-music-aims,Modern Music: Its Aims and Tendencies,"Myers, Rollo",,,,,,1923.0,Book,False,,,,1,1,0,1923,2021-11-14T19:34:37.541325+00:00,myers-modern-music-aims,,0,https://shakespeareandco.princeton.edu/books/myers-modern-music-aims/
gosse-books-table-2,More Books on the Table,"Gosse, Edmund",,,,,,1923.0,Book,False,https://archive.org/details/dli.bengal.10689.14654/page/n7/mode/2up,,,4,4,0,1923;1924;1925,2020-05-31T15:33:54+00:00,gosse-books-table-2,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/gosse-books-table-2/
rosenfeld-musical-chronicle-1917,Musical Chronicle 1917 – 1923,"Rosenfeld, Paul",,,,,,1923.0,Book,False,https://archive.org/details/in.ernet.dli.2015.151626,,,4,4,0,1924;1934,2021-11-13T22:21:13.563771+00:00,rosenfeld-musical-chronicle-1917,['overborrows'],[3],https://shakespeareandco.princeton.edu/books/rosenfeld-musical-chronicle-1917/
gregory-new-irish-comedies,New Irish Comedies,"Gregory, Lady",,,,,,1923.0,Book,False,,,,3,3,0,1933;1934;1935;1936;1937,2020-06-29T17:43:29+00:00,gregory-new-irish-comedies,['overborrows'],[3],https://shakespeareandco.princeton.edu/books/gregory-new-irish-comedies/
goldring-nobody-knows,Nobody Knows,"Goldring, Douglas",,,,,,1923.0,Book,False,https://archive.org/details/nobodyknows00gold/page/n7/mode/2up,,,1,1,0,1923,2021-11-12T16:25:03.329641+00:00,goldring-nobody-knows,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/goldring-nobody-knows/
maurice-stars,Not in Our Stars,"Maurice, Michael",,,,,,1923.0,Book,False,,,,1,1,0,1927,2021-11-12T12:56:20.011235+00:00,maurice-stars,,0,https://shakespeareandco.princeton.edu/books/maurice-stars/
huxley-margin,On the Margin,"Huxley, Aldous",,,,,,1923.0,Book,False,https://archive.org/details/in.ernet.dli.2015.97972/page/n7/mode/2up,,,3,3,0,1936;1923,2020-08-19T21:51:40+00:00,huxley-margin,,0,https://shakespeareandco.princeton.edu/books/huxley-margin/
morand-open-night,Open All Night,"Morand, Paul",,"Holland, Vyvyan Beresford",,,,1923.0,Book,False,https://archive.org/details/in.ernet.dli.2015.99096,,,5,5,0,1931;1924;1926,2021-11-12T01:11:37.118879+00:00,morand-open-night,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/morand-open-night/
leacock-footlights,Over the Footlights,"Leacock, Stephen",,,,,,1923.0,Book,False,https://archive.org/details/overfootlights00leac/page/n5/mode/2up,,,1,1,0,1935,2021-01-27T21:33:16+00:00,leacock-footlights,,0,https://shakespeareandco.princeton.edu/books/leacock-footlights/
murry-pencillings-little-essays,Pencillings: Little Essays on Literature,"Murry, John Middleton",,,,,,1923.0,Book,False,https://archive.org/details/in.ernet.dli.2015.215317,,,2,2,0,1931;1926,2021-11-11T04:13:53.568076+00:00,murry-pencillings-little-essays,,0,https://shakespeareandco.princeton.edu/books/murry-pencillings-little-essays/
forster-pharos-pharillon,Pharos and Pharillon,"Forster, E. M.",,,,,,1923.0,Book,False,https://archive.org/details/pharosandpharill030745mbp,,,3,3,0,1929;1940;1934,2021-11-11T03:27:57.133751+00:00,forster-pharos-pharillon,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/forster-pharos-pharillon/
yeats-plays-controversies,Plays and Controversies,"Yeats, William Butler",,,,,,1923.0,Book,False,https://archive.org/details/playscontroversi00yeat/page/n9/mode/2up,,,7,7,0,1924;1936;1937;1939;1941,2020-05-28T21:19:49+00:00,yeats-plays-controversies,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/yeats-plays-controversies/
plays-near-far,Plays of Near and Far,"Dunsany, Lord",,,,,,1923.0,Book,False,https://archive.org/details/playsofnearfar00duns/mode/2up,,,2,2,0,1931;1935,2020-04-30T19:40:18+00:00,plays-near-far,,0,https://shakespeareandco.princeton.edu/books/plays-near-far/
blunt-poems,Poems,"Blunt, Wilfrid Scawen",,,,,,1923.0,Book,False,https://archive.org/details/poems00blun,,,1,1,0,1936,2021-11-09T20:50:20.919419+00:00,blunt-poems,,0,https://shakespeareandco.princeton.edu/books/blunt-poems/
mansfield-poems,Poems,"Mansfield, Katherine",,,,,,1923.0,Book,False,https://archive.org/details/poemsman00mansuoft/page/n5/mode/2up,,,3,0,3,1937;1931;1933,2020-08-23T19:56:38+00:00,mansfield-poems,,0,https://shakespeareandco.princeton.edu/books/mansfield-poems/
millay-poems,Poems,"Millay, Edna St. Vincent",,,,,,1923.0,Book,False,,,,2,2,0,1924;1926;1927,2020-04-30T19:40:21+00:00,millay-poems,,0,https://shakespeareandco.princeton.edu/books/millay-poems/
mcalmon-post-adolescence-selection,Post-Adolescence: A Selection of Short Fiction,"McAlmon, Robert",,,,,,1923.0,Book,False,,,,1,1,0,1933,2020-04-30T19:40:20+00:00,mcalmon-post-adolescence-selection,,0,https://shakespeareandco.princeton.edu/books/mcalmon-post-adolescence-selection/
abercrombie-principles-english-prosody,Principles of English Prosody,"Abercrombie, Lascelles",,,,,,1923.0,Book,False,https://archive.org/details/principlesofengl01aber/page/4/mode/2up,,,3,2,0,1938;1923;1924,2021-02-02T03:42:01+00:00,abercrombie-principles-english-prosody,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/abercrombie-principles-english-prosody/
jung-psychological-types,"Psychological Types: Or, The Psychology of Individuation","Jung, Carl Gustav",,"Baynes, H. Godwin",,,,1923.0,Book,False,https://archive.org/details/in.ernet.dli.2015.218339,,,2,2,0,1924;1926,2021-02-02T21:12:06+00:00,jung-psychological-types,,0,https://shakespeareandco.princeton.edu/books/jung-psychological-types/
fisher-raw-material,Raw Material,"Fisher, Dorothy Canfield",,,,,,1923.0,Book,False,https://archive.org/details/rawmaterial0000fish/page/n5/mode/2up,,,1,1,0,1925,2021-02-02T04:15:28+00:00,fisher-raw-material,,0,https://shakespeareandco.princeton.edu/books/fisher-raw-material/
