id,0,1
frank-new-years-eve,"['overborrows', 'sunday_shopers']","[1, 1]"
frank-rahab,"['overborrows', 'sunday_shopers']","[4, 1]"
frank-virgin-spain,"['overborrows', 'unknown_borrows']","[1, 1]"
frankau-dance-little-gentleman,"['overborrows', 'sunday_shopers']","[1, 1]"
frankau-everywoman-novel,"['overborrows', 'unknown_borrows']","[2, 1]"
frankau-martin-make-believe,['overborrows'],[2]
frankau-three-englishmen-romance,['overborrows'],[2]
franklin-poor-richards-almanac,['overborrows'],[1]
frazier-golden-bough-study,['overborrows'],[2]
frazier-myths-origin-fire,['overborrows'],[1]
freeman-defence-dr-thorndyke,['overborrows'],[1]
freeman-herman-melville,['unknown_borrows'],[2]
french-revolution,['overborrows'],[2]
freud,['overborrows'],[1]
freud-autobiographical-study,['overborrows'],[1]
freud-collected-papers,['unknown_borrows'],[1]
freud-dream-psychology,['overborrows'],[1]
freud-inhibitions-symptoms-anxiety,['overborrows'],[2]
freud-introductory-lectures-psycho,"['overborrows', 'unknown_borrows']","[1, 1]"
freud-totem-taboo,"['longterm_borrows', 'overborrows']","[1, 3]"
freund-photograph-sylvia-beach,['post1942_events'],[1]
frome-mr-pinkerton-clue,['overborrows'],[3]
frost-collected-poems,"['overborrows', 'post1942_events', 'unknown_borrows']","[1, 1, 1]"
frost-north-boston,['overborrows'],[1]
frost-selected-poems,['overborrows'],[2]
froude-bunyan,['overborrows'],[1]
fry-sampler-castile,['overborrows'],[1]
fugitive,['overborrows'],[1]
fuller-jupiter,['overborrows'],[6]
gabriel-harvey,['unknown_borrows'],[1]
gale-miss-lulu-bett,['overborrows'],[1]
galsworthy-beyond,['overborrows'],[3]
galsworthy-captures,['overborrows'],[2]
galsworthy-country-house,"['overborrows', 'unknown_borrows']","[4, 1]"
galsworthy-dark-flower,['overborrows'],[2]
galsworthy-flowering-wilderness,"['overborrows', 'sunday_shopers']","[2, 1]"
galsworthy-forsyte-saga,['overborrows'],[3]
galsworthy-forsytes-pendyces-others,['overborrows'],[1]
galsworthy-let-forsyte-saga,['unknown_borrows'],[1]
galsworthy-maid-waiting,['overborrows'],[1]
galsworthy-man-property-forsyte,['overborrows'],[1]
galsworthy-mob,['overborrows'],[1]
galsworthy-saints-progress,['overborrows'],[1]
galsworthy-silver-spoon,['overborrows'],[2]
galsworthy-swan-song,['overborrows'],[1]
galsworthy-white-monkey,['overborrows'],[3]
gardiner-drink-mr-cherry,['overborrows'],[2]
gardner-bigger-come,['overborrows'],[5]
gardner-calls-murder,['overborrows'],[3]
gardner-case-howling-dog,"['overborrows', 'unknown_borrows']","[2, 1]"
gardner-case-lame-canary,['overborrows'],[5]
gardner-case-lucky-legs,['overborrows'],[3]
gardner-case-perjured-parrot,"['overborrows', 'unknown_borrows']","[3, 1]"
gardner-case-shoplifters-shoe,['overborrows'],[3]
gardner-case-substitute-face,['overborrows'],[3]
gardner-case-velvet-claws,"['overborrows', 'unknown_borrows']","[2, 1]"
gardner-holds-candle,['overborrows'],[4]
gardner-murder-sleeve,['overborrows'],[2]
gardner-turn-heat,['overborrows'],[2]
gardner-william-blake-man,"['overborrows', 'unknown_borrows']","[1, 1]"
garnett-beany-eye,"['overborrows', 'unknown_borrows']","[1, 1]"
garnett-friday-nights-literary,['overborrows'],[1]
garnett-go-must,['overborrows'],[1]
garnett-grasshoppers-come,['overborrows'],[1]
garnett-lady-fox,['overborrows'],[7]
garnett-love,['overborrows'],[2]
garnett-man-zoo,['overborrows'],[3]
garnett-sailors-return,['overborrows'],[1]
garnett-samuel-butler-family,['overborrows'],[1]
gaskell-cranford,['sunday_shopers'],[1]
gaskell-life-charlotte-bronte,['overborrows'],[1]
gatenby-cloud-men-yamato,['overborrows'],[1]
gay-beggars-opera,['unknown_borrows'],[1]
gayle-murder-28-10,['overborrows'],[5]
gayley-plays-forefathers-traditions,['overborrows'],[1]
george-bed-roses,['overborrows'],[1]
george-confession-ursula-trent-2,['overborrows'],[2]
george-progress-poverty-inquiry,['overborrows'],[1]
george-second-blooming,['overborrows'],[1]
george-stiff-lip-novel,['overborrows'],[1]
george-strangers-wedding-comedy,['overborrows'],[2]
george-washington,['overborrows'],[1]
georgian-poetry,"['overborrows', 'sunday_shopers']","[1, 1]"
georgian-stories,['post1942_events'],[1]
gerard-manley-hopkins,['overborrows'],[1]
gerhardie-pending-heaven-novel,['overborrows'],[1]
gerhardie-polyglots,"['overborrows', 'sunday_shopers']","[1, 1]"
gerhardie-wifes-least,['overborrows'],[4]
geyde-fallen-bastions,['overborrows'],[3]
gibbon-history-decline-fall,['overborrows'],[2]
gibbon-niger-life-mungo,['overborrows'],[1]
gibbons-american-romance,['overborrows'],[2]
gibbons-enbury-heath,"['overborrows', 'unknown_borrows']","[4, 1]"
gibbs-adventures-journalism,['overborrows'],[1]
gibbs-blood-relations,"['overborrows', 'unknown_borrows']","[4, 2]"
gibbs-darkened-rooms,['overborrows'],[1]
gibbs-middle-road,['overborrows'],[1]
gibbs-ordeal-england,"['overborrows', 'unknown_borrows']","[2, 1]"
gibbs-wounded-souls,['overborrows'],[1]
gibbs-young-anarchy,['overborrows'],[1]
gibbs-youth-triumphant,['unknown_borrows'],[1]
gide-counterfeiters,['overborrows'],[2]
gide-dostoevsky,['overborrows'],[1]
gide-lafcadios-adventures,"['overborrows', 'post1942_events']","[2, 1]"
gide-strait-gate,['overborrows'],[2]
gilbert-bab-ballads,"['overborrows', 'post1942_events']","[2, 1]"
gilbert-james-joyces-ulysses,['overborrows'],[3]
gilbert-original-plays,['post1942_events'],[1]
gilligan-boundary-night,"['overborrows', 'unknown_borrows']","[1, 2]"
gilman-man-made-world,['overborrows'],[1]
gilman-women-economics,['unknown_borrows'],[1]
gingrich-esquire,['overborrows'],[8]
gissing,['overborrows'],[1]
gissing-born-exile,['unknown_borrows'],[1]
gissing-demos-story-english,"['overborrows', 'unknown_borrows']","[1, 1]"
gissing-house-cobwebs,['unknown_borrows'],[1]
gissing-new-grub-street,"['overborrows', 'post1942_events', 'unknown_borrows']","[2, 1, 1]"
gissing-odd-women,['overborrows'],[1]
gissing-private-papers-henry,['unknown_borrows'],[1]
gissing-town-traveller,['unknown_borrows'],[1]
gissing-victim-circumstances-stories,['overborrows'],[1]
glasgow-barren-ground,"['overborrows', 'unknown_borrows']","[1, 1]"
glasgow-sheltered-life,['overborrows'],[1]
glasgow-vein-iron,['overborrows'],[2]
glaspell-fidelity,['overborrows'],[1]
glaspell-glory-conquered-story,['overborrows'],[1]
glenn-east-eden,['overborrows'],[1]
glicksberg-walt-whitman-civil,['overborrows'],[1]
glover-morning-pride,['overborrows'],[1]
gogarty-going-sackville-street,"['overborrows', 'sunday_shopers']","[2, 1]"
gogarty-tumbling-hay,['overborrows'],[2]
gogh-letters-vincent-van,['overborrows'],[1]
gogol-dead-souls,"['overborrows', 'post1942_events']","[2, 1]"
gogol-evenings-farm-near,"['overborrows', 'post1942_events', 'unknown_borrows']","[1, 1, 1]"
gogol-overcoat-stories,"['overborrows', 'post1942_events', 'unknown_borrows']","[1, 1, 1]"
golding-doomington-wanderer,['overborrows'],[1]
golding-magnolia-street,['overborrows'],[3]
golding-pursuer,['overborrows'],[1]
goldring-nobody-knows,['overborrows'],[1]
goldsmith-vicar-wakefield,"['overborrows', 'sunday_shopers']","[2, 1]"
goncharov-oblomov,"['overborrows', 'post1942_events', 'unknown_borrows']","[1, 1, 1]"
goodman-taker,['overborrows'],[1]
gordon-modern-french-painters,['overborrows'],[2]
gorer-africa-dances,['overborrows'],[2]
gorgolini-fascist-movement-italy,['overborrows'],[1]
gorky-decadence,['overborrows'],[1]
gorman-james-joyce-first,"['overborrows', 'unknown_borrows']","[3, 1]"
gorman-scottish-queen,"['overborrows', 'post1942_events', 'unknown_borrows']","[1, 2, 2]"
gorman-victorian-american-henry,['overborrows'],[1]
gosse-books-table,['overborrows'],[1]
gosse-books-table-2,['overborrows'],[1]
gosse-coventry-patmore,['unknown_borrows'],[1]
gosse-father-study-two,['overborrows'],[2]
gosse-silhouettes,['overborrows'],[1]
gosse-sir-thomas-browne,['overborrows'],[1]
gosselin-gascon-royalist-revolutionary,['overborrows'],[1]
goudge-city-bells,['overborrows'],[1]
graham-crimson-hairs-erotic,['overborrows'],[1]
grahame-dream-days,['overborrows'],[1]
gramont-years-plenty,['overborrows'],[1]
grant-winged-pharaoh,['overborrows'],[5]
granville-barker-companion-shakespeare-studies,['overborrows'],[1]
granville-barker-prefaces-shakespeare,['overborrows'],[1]
granville-barker-prefaces-shakespeare-second,['overborrows'],[1]
granville-barker-voysey-inheritance,['overborrows'],[1]
granville-barker-waste-play-four,['overborrows'],[1]
graves-claudius,"['overborrows', 'post1942_events']","[1, 1]"
graves-contemporary-techniques-poetry,['overborrows'],[1]
graves-english-poetry-irregular,['overborrows'],[2]
graves-goodbye-autobiography,"['overborrows', 'post1942_events', 'unknown_borrows']","[2, 1, 1]"
graves-homers-daughter,"['post1942_events', 'unknown_borrows']","[1, 1]"
graves-irish-fairy-book,['overborrows'],[1]
graves-lars-porsena-future,"['overborrows', 'unknown_borrows']","[1, 1]"
graves-lawrence-arabs,['overborrows'],[3]
graves-poems,['overborrows'],[1]
gray-correspondence-thomas-gray,['overborrows'],[1]
great-adventure,['overborrows'],[1]
great-betrayal,['overborrows'],[1]
green-leavenworth-case,['overborrows'],[2]
green-party-going,"['overborrows', 'post1942_events']","[1, 1]"
green-reader-married,"['overborrows', 'unknown_borrows']","[1, 1]"
green-selbys,['overborrows'],[1]
green-short-history-english,['overborrows'],[4]
greene-battlefield,['overborrows'],[3]
greene-brighton-rock,"['overborrows', 'post1942_events']","[6, 1]"
greene-defence-conny-catching,['overborrows'],[2]
greene-power-glory,['overborrows'],[3]
greenwood-love-dole-tale,['overborrows'],[1]
gregory-irish-theatre-chapter,"['overborrows', 'sunday_shopers']","[2, 1]"
gregory-new-irish-comedies,['overborrows'],[3]
gregory-three-last-plays,['overborrows'],[1]
gregory-three-wonder-plays,['overborrows'],[1]
greig-breaking-priscians-head,['unknown_borrows'],[1]
greville-sir-fulke-grevilles,['overborrows'],[1]
gribble-case-marsden-rubies,['overborrows'],[1]
grierson-metaphysical-lyrics-poems,['unknown_borrows'],[1]
grierson-sir-walter-scott,['overborrows'],[1]
grigson-new-verse,['overborrows'],[1]
grylls-mary-shelley-biography,"['overborrows', 'sunday_shopers']","[3, 1]"
guedalla-conquistador-american-fantasia,['overborrows'],[1]
guedalla-palmerston-1784-1865,['overborrows'],[1]
guedalla-queen-mr-gladstone,"['overborrows', 'unknown_borrows']","[1, 1]"
guerber-story-english,['overborrows'],[1]
guiney-letters-louise-imogen,['post1942_events'],[1]
gunther-inside-asia,['overborrows'],[1]
gunther-inside-europe,['overborrows'],[2]
gutman-seven-years-harvest,['overborrows'],[1]
h-d-collected-poems,['overborrows'],[4]
h-lawrence,['overborrows'],[1]
hackett-henry-eighth,['overborrows'],[2]
hadow-chaucer-times,['overborrows'],[2]
hadow-studies-modern-music,"['post1942_events', 'unknown_borrows']","[1, 1]"
hafez-poems-divan,['overborrows'],[1]
haldane-daedalus-science-future,['unknown_borrows'],[1]
hale-stormy-night,['overborrows'],[2]
hall-adams-breed,['overborrows'],[1]
hall-master-house,['overborrows'],[1]
hall-miss-ogilvy-finds,['overborrows'],[1]
hall-sixth-beatitude,['overborrows'],[1]
hall-well-loneliness,['overborrows'],[6]
halsey-malice-toward,['overborrows'],[3]
hammerton-george-meredith-life,['overborrows'],[2]
hammett-maltese-falcon,['post1942_events'],[1]
hammett-modern-tales-horror,['overborrows'],[2]
hammett-thin-man,['overborrows'],[2]
hampson-treatment-poverty-cambridgeshire,['unknown_borrows'],[1]
hamsa-holy-mountain,['overborrows'],[3]
handy-blues-anthology,['unknown_borrows'],[1]
hanley-boy,['post1942_events'],[1]
hanley-furys,['overborrows'],[2]
hanley-secret-journey,['overborrows'],[2]
hardy-collected-poems-thomas,"['overborrows', 'post1942_events']","[1, 1]"
hardy-dynasts,"['overborrows', 'post1942_events', 'unknown_borrows']","[1, 1, 1]"
hardy-early-life-thomas,['overborrows'],[1]
hardy-famous-tragedy-queen,['overborrows'],[1]
hardy-far-madding-crowd,['overborrows'],[2]
hardy-group-noble-dames,['overborrows'],[1]
hardy-hand-ethelberta,['overborrows'],[1]
hardy-jude-obscure,['overborrows'],[3]
hardy-return-native,['overborrows'],[2]
hardy-tess-durbervilles,['overborrows'],[7]
hardy-trumpet-major,"['longterm_borrows', 'overborrows']","[1, 4]"
hardy-two-tower,['overborrows'],[2]
hardy-woodlanders,['overborrows'],[2]
hare-describe-circle,"['overborrows', 'unknown_borrows']","[3, 1]"
hare-english-rue,['overborrows'],[2]
hare-polonaise,['overborrows'],[2]
hare-sketch-portrait-rimbaud,['overborrows'],[1]
harrington-best-detective-stories,['unknown_borrows'],[1]
harris-bernard-shaw,['unknown_borrows'],[1]
harris-contemporary-portraits,['overborrows'],[1]
harris-oscar-wilde-life,"['overborrows', 'unknown_borrows']","[3, 1]"
harris-undreamd-shores,['overborrows'],[1]
harris-yellow-ticket-stories,['overborrows'],[1]
harrison-asia-reborn,['unknown_borrows'],[1]
harrison-elizabethan-journal,['overborrows'],[3]
harrison-england-shakespeares-day,['overborrows'],[2]
harrison-english-review,['overborrows'],[1]
harrison-story-elizabethan-drama,['overborrows'],[2]
hart-called-lady-skipper,['overborrows'],[1]
hart-crane,['overborrows'],[1]
hart-crooked-lane,['overborrows'],[2]
hart-psychology-insanity,['overborrows'],[1]
hart-writer-changing-world,['overborrows'],[3]
harte-luck-roaring-camp,['unknown_borrows'],[2]
hartman-harpers-magazine,"['overborrows', 'unknown_borrows']","[4, 1]"
haskell-diaghileff-artistic-private,['overborrows'],[1]
hauptmann-phantom-novel,['unknown_borrows'],[1]
hawkins-memory-murder,['overborrows'],[1]
hawthorne-house-seven-gables,['overborrows'],[1]
hawthorne-marble-faun-transformation,['overborrows'],[2]
hawthorne-mosses-old-manse,['overborrows'],[3]
hawthorne-snow-image-twice,"['overborrows', 'post1942_events']","[1, 1]"
hawthorne-tanglewood-tales,['post1942_events'],[1]
hawthorne-wonder-book-girls,['unknown_borrows'],[1]
hays-love-letters-mary,['overborrows'],[1]
hayward-prose-literature-since,"['post1942_events', 'unknown_borrows']","[2, 1]"
hazlitt-hazlitts-works,['overborrows'],[1]
hazlitt-lectures-dramatic-literature,['overborrows'],[1]
hazlitt-liber-amoris-new,['overborrows'],[1]
hazlitt-literature-age-elizabeth,['overborrows'],[1]
hearn-east-reveries-studies,['post1942_events'],[1]
hearn-glimpses-unfamiliar-japan,"['overborrows', 'sunday_shopers', 'unknown_borrows']","[1, 1, 1]"
hearn-japan-attempt-interpretation,['unknown_borrows'],[1]
hearn-kokoro,['unknown_borrows'],[1]
hecht-florentine-dagger-novel,['overborrows'],[1]
hecht-gargoyles,['overborrows'],[1]
hecht-thousand-one-afternoons,['overborrows'],[1]
heidegger,"['post1942_events', 'unknown_borrows']","[1, 1]"
heiser-american-doctors-odyssey,['overborrows'],[1]
hemingway-death-afternoon,"['overborrows', 'sunday_shopers']","[4, 1]"
hemingway-farewell-arms,"['overborrows', 'post1942_events', 'unknown_borrows']","[2, 1, 1]"
hemingway-fifth-column-first,"['overborrows', 'post1942_events', 'unknown_borrows']","[3, 1, 1]"
hemingway-green-hills-africa,"['overborrows', 'post1942_events']","[3, 1]"
hemingway-men-without-women,"['overborrows', 'sunday_shopers', 'unknown_borrows']","[5, 1, 1]"
hemingway-sun-also-rises,"['overborrows', 'post1942_events', 'sunday_shopers']","[10, 1, 1]"
hemingway-three-stories-ten,['overborrows'],[1]
hemingway-time,['overborrows'],[4]
hemingway-to-have-and,"['overborrows', 'sunday_shopers', 'unknown_borrows']","[10, 1, 1]"
hemingway-torrents-spring,['post1942_events'],[1]
hemingway-winner-take-nothing,['overborrows'],[8]
henderson-dianne-poytiers,['overborrows'],[1]
henderson-five-roman-emperors,['overborrows'],[1]
henderson-nation-athenaeum,['overborrows'],[1]
henry-cabbages-kings,['overborrows'],[1]
henry-four-million,['sunday_shopers'],[1]
henry-roads-destiny,['overborrows'],[1]
henry-strictly-business,['post1942_events'],[1]
heppenstall-blaze-noon,['overborrows'],[1]
herbert-holy-deadlock,"['overborrows', 'unknown_borrows']","[5, 1]"
herbert-poems-george-herbert,['overborrows'],[1]
herbert-water-gipsies,['overborrows'],[2]
herbst-pity-enough,['overborrows'],[1]
herford-childs-primer-natural,['unknown_borrows'],[1]
hergesheimer-bright-shawl,['overborrows'],[3]
hergesheimer-cytherea,['overborrows'],[1]
hergesheimer-java-head,['unknown_borrows'],[1]
hergesheimer-tampico,['overborrows'],[1]
hergesheimer-three-black-pennys,['overborrows'],[2]
hergesheimer-tropical-winter,['missing_events'],[1]
herrick-works-robert-herrick,['overborrows'],[1]
herriot-amid-forests-normandy,['overborrows'],[1]
hewlett-forest-lovers,['overborrows'],[1]
hewlett-love-lucy,['overborrows'],[1]
heyer-death-stocks,['overborrows'],[1]
heyward-mambas-daughters,['overborrows'],[1]
heywood-woman-killed-kindness,['post1942_events'],[1]
hichens-december-love,['overborrows'],[1]
hichens-garden-allah,['overborrows'],[1]
hichens-god-within,['overborrows'],[1]
hichens-last-time,['overborrows'],[1]
hichens-spirit-prison,['overborrows'],[1]
hilton-alone,['overborrows'],[1]
hilton-goodbye-mr-chips,['overborrows'],[1]
hilton-lost-horizon,['overborrows'],[1]
hindus-great-offensive,['overborrows'],[2]
hindus-humanity-uprooted,['overborrows'],[1]
hindus-red-bread,['overborrows'],[1]
hirst-early-life-letters,['overborrows'],[2]
hirst-life-letters-thomas,['overborrows'],[1]
history-devil,['overborrows'],[2]
history-england,['overborrows'],[1]
history-sculpture,"['post1942_events', 'unknown_borrows']","[1, 1]"
hobart-oil-lamps-china,"['overborrows', 'unknown_borrows']","[3, 1]"
hobart-yang-yin-novel,['overborrows'],[2]
hobbes-leviathan,['unknown_borrows'],[1]
hogarth-essay-viii,['missing_events'],[1]
holmboe-desert-encounter,['overborrows'],[1]
holme-lonely-plough,"['overborrows', 'post1942_events']","[2, 1]"
holtby-letters-friend,['overborrows'],[1]
holtby-mandoa-mandoa,['overborrows'],[1]
holtby-pavements-anderby,['overborrows'],[4]
holtby-south-riding-english,"['overborrows', 'unknown_borrows']","[6, 1]"
holtby-virginia-woolf-critical,['overborrows'],[1]
homer-odyssey,['overborrows'],[2]
hone-life-george-moore,"['overborrows', 'sunday_shopers']","[3, 1]"
honore-de-balzac-celibates,['overborrows'],[2]
hoomi-mahatma-letters-p,['overborrows'],[1]
hoover-persons-hiding,['overborrows'],[1]
hopkins-letters-gerard-manley,['overborrows'],[6]
hopkins-letters-gerard-manley-hopkins,['overborrows'],[1]
hopkins-london-pilgrimages,['overborrows'],[1]
hopkins-note-books-papers,['overborrows'],[1]
hoptner-1933-year-magazine,['overborrows'],[1]
horton-hart-crane-life,['overborrows'],[1]
hoult-apartments-let,['overborrows'],[1]
hoult-holy-ireland,['overborrows'],[1]
house-intimate-papers-colonel,['overborrows'],[3]
housman-last-poems,['overborrows'],[2]
housman-shropshire-lad,['overborrows'],[2]
howe-synge-critical-study,['overborrows'],[1]
howells-undiscovered-country,['overborrows'],[1]
huddleston-back-montparnasse-glimpses,['overborrows'],[1]
huddleston-bohemian-literary-social,['overborrows'],[3]
huddleston-mr-paname-paris,['overborrows'],[1]
huddleston-paris,['overborrows'],[2]
hudson-birds-town-village,['unknown_borrows'],[1]
hudson-elinor-colhouse,['overborrows'],[2]
hudson-far-away-long,"['overborrows', 'post1942_events', 'unknown_borrows']","[3, 1, 1]"
hudson-green-mansions-romance,['overborrows'],[1]
hudson-little-boy-lost,['overborrows'],[1]
hudson-purple-land,['overborrows'],[3]
hudson-richard-myrtle,['overborrows'],[1]
hudson-shepherds-life,"['overborrows', 'post1942_events', 'unknown_borrows']","[2, 2, 2]"
hudson-side,"['missing_events', 'overborrows']","[1, 4]"
hughes-hazard,['overborrows'],[2]
hughes-high-wind-jamaica,"['overborrows', 'post1942_events', 'unknown_borrows']","[4, 1, 1]"
hughes-weary-blues,['overborrows'],[1]
hughes-without-laughter,['overborrows'],[1]
hull-murderers-monty,['overborrows'],[1]
hundred-seventy-chinese,"['overborrows', 'unknown_borrows']","[1, 1]"
huneker-egoists-book-supermen,['overborrows'],[1]
huneker-franz-liszt,['overborrows'],[1]
huneker-overtones-book-temperaments,['overborrows'],[1]
huneker-painted-veils,['overborrows'],[1]
huneker-steeplejack,['overborrows'],[1]
hunt-flurried-years,['overborrows'],[1]
hunt-tales-uneasy-2,"['overborrows', 'unknown_borrows']","[1, 1]"
hurst-appassionata,['overborrows'],[1]
hurst-back-street,['overborrows'],[1]
hurst-great-laughter,['overborrows'],[2]
hurst-imitation-life,['overborrows'],[1]
hurst-lummox,['overborrows'],[1]
hurst-mannequin,['overborrows'],[1]
hurst-procession,['overborrows'],[2]
hurst-ten,['overborrows'],[1]
hurston-jonahs-gourd-vine,"['overborrows', 'post1942_events']","[5, 2]"
hurston-mules-men,['overborrows'],[2]
hutchinson-big-business,['unknown_borrows'],[1]
hutchinson-memoirs-life-colonel,['overborrows'],[1]
hutton-cities-sicily,['post1942_events'],[1]
huxley-along-road-notes,['overborrows'],[2]
huxley-antic-hay,"['longterm_borrows', 'overborrows', 'post1942_events']","[1, 2, 1]"
huxley-barren-leaves,"['longterm_borrows', 'overborrows', 'unknown_borrows']","[1, 3, 1]"
huxley-beyond-mexique-bay,['overborrows'],[3]
huxley-brave-new-world,['overborrows'],[6]
huxley-brief-candles-stories,['overborrows'],[4]
huxley-crome-yellow,"['overborrows', 'post1942_events', 'sunday_shopers']","[6, 1, 1]"
huxley-doors-perception,"['post1942_events', 'unknown_borrows']","[1, 1]"
huxley-ends-means-enquiry,"['overborrows', 'unknown_borrows']","[3, 1]"
huxley-essays-popular-science,['overborrows'],[1]
huxley-europeans-survey-racial,['overborrows'],[2]
huxley-eyeless-gaza,"['overborrows', 'unknown_borrows']","[5, 1]"
huxley-h-huxleys-diary-voyage,['overborrows'],[2]
huxley-hume,['overborrows'],[1]
huxley-jesting-pilate-diary,['overborrows'],[2]
huxley-limbo,"['overborrows', 'post1942_events']","[3, 1]"
huxley-little-mexican-stories,['overborrows'],[2]
huxley-many-summer,"['overborrows', 'post1942_events', 'unknown_borrows']","[1, 1, 2]"
huxley-mortal-coils,['overborrows'],[1]
huxley-music-night-stories,['overborrows'],[1]
huxley-olive-tree-essays,['overborrows'],[3]
huxley-point-counter-point,['overborrows'],[7]
huxley-proper-studies,['post1942_events'],[1]
huxley-science-hebrew-tradition,['sunday_shopers'],[1]
huxley-scientist-among-soviets,['overborrows'],[1]
huxley-stories-essays-poems,['post1942_events'],[1]
huxley-two-three-graces,"['overborrows', 'unknown_borrows']","[4, 1]"
huxley-will-essays,['overborrows'],[2]
ibsen-peer-gynt,['unknown_borrows'],[1]
ibsen-wild-duck,['overborrows'],[1]
ihara-quaint-stories-samurais,['overborrows'],[1]
indefinite-huntress-stories,['post1942_events'],[1]
irving-alhambra,['overborrows'],[1]
irving-rip-van-winkle,['post1942_events'],[1]
irwin-letters-japanese-schoolboy,['unknown_borrows'],[1]
irwin-madame-fears-dark,['overborrows'],[2]
irwin-proud-servant-story,['overborrows'],[1]
irwin-royal-flush-story,['overborrows'],[2]
irwin-stranger-prince,['overborrows'],[3]
isherwood-goodbye-berlin,"['overborrows', 'sunday_shopers']","[3, 1]"
isherwood-lions-shadows-education,"['overborrows', 'unknown_borrows']","[5, 1]"
isherwood-mr-norris-changes,"['overborrows', 'post1942_events', 'unknown_borrows']","[10, 3, 1]"
isherwood-sally-bowles,"['overborrows', 'post1942_events', 'sunday_shopers']","[4, 1, 1]"
island,['overborrows'],[1]
jackson-eighteen-nineties,['overborrows'],[4]
jackson-europe-since-war,['overborrows'],[1]
jackson-lost-weekend,['post1942_events'],[1]
jacob-straws-amber,['overborrows'],[2]
jacob-time-piece,['overborrows'],[1]
jacobs-castaways,['overborrows'],[1]
james-alice-james-brothers,['overborrows'],[3]
james-altar-dead,"['overborrows', 'unknown_borrows']","[2, 1]"
james-ambassadors,['overborrows'],[4]
james-american,['overborrows'],[3]
james-art-novel-critical,['overborrows'],[3]
james-aspern-papers,"['overborrows', 'post1942_events']","[5, 1]"
james-author-beltraffio,['overborrows'],[1]
james-awkward-age,['overborrows'],[1]
james-black-jacobins-toussaint,['overborrows'],[1]
james-daisy-miller,['overborrows'],[1]
james-elroy-flecker,['overborrows'],[1]
james-finer-grain,"['post1942_events', 'sunday_shopers']","[1, 1]"
james-golden-bowl,"['overborrows', 'post1942_events', 'unknown_borrows']","[3, 1, 1]"
james-joyce,['overborrows'],[1]
james-last-valerii-master,"['overborrows', 'unknown_borrows']","[1, 1]"
james-lesson-master,['overborrows'],[1]
james-letters-henry-james,['overborrows'],[1]
james-maisie-knew,['overborrows'],[9]
james-maud-evelyn-special,"['overborrows', 'post1942_events']","[2, 1]"
james-notes-brother,['overborrows'],[1]
james-portrait-lady,"['overborrows', 'post1942_events', 'unknown_borrows']","[5, 1, 1]"
james-pragmatism-new-name,['overborrows'],[1]
james-princess-casamassima,"['overborrows', 'unknown_borrows']","[6, 1]"
james-sacred-fount,['overborrows'],[1]
james-spoils-poynton,"['overborrows', 'sunday_shopers']","[1, 1]"
james-turn-screw,['post1942_events'],[1]
james-varieties-religious-experience,['overborrows'],[2]
james-washington-square,"['overborrows', 'post1942_events', 'unknown_borrows']","[1, 3, 2]"
james-wings-dove,['overborrows'],[1]
jameson-clash,['overborrows'],[1]
jameson-delicate-monster,['overborrows'],[3]
jameson-imprudence,['overborrows'],[1]
jameson-love-winter,['overborrows'],[1]
jarrett-strange-houses-tale,['overborrows'],[1]
jefferies-bevis,"['post1942_events', 'unknown_borrows']","[2, 1]"
jefferies-story-heart-autobiography,"['overborrows', 'post1942_events', 'unknown_borrows']","[3, 1, 1]"
jeffers-cawdor-poems,"['overborrows', 'sunday_shopers']","[2, 1]"
jeffers-counsels-gave-poems,['overborrows'],[1]
jeffers-dear-judas,['overborrows'],[1]
jeffers-roan-stallion-tamar,"['overborrows', 'sunday_shopers']","[2, 1]"
jeffers-tamar-poems,['unknown_borrows'],[1]
jeffers-thursos-landing-poems,['overborrows'],[1]
jenkins-bindle-chapters-life,['longterm_borrows'],[1]
jenkins-phoenix-nest,['overborrows'],[1]
jerome-passing-third-floor,['overborrows'],[1]
jerome-three-men-boat,['overborrows'],[1]
jesperson-language-nature-development,['overborrows'],[2]
jesse-act-god,['overborrows'],[1]
jesse-pin-see-peepshow,['overborrows'],[2]
jessopp-john-donne-sometime,['post1942_events'],[1]
joad-babbitt-warren,['overborrows'],[1]
john-donne,['overborrows'],[1]
johnson-general-history-robberies,['overborrows'],[1]
johnson-history-rasselas-prince,['overborrows'],[1]
johnson-lives-eminent-english,['overborrows'],[1]
johnson-pirate-junk-five,['overborrows'],[1]
johnson-winchester-letters-lionel,['overborrows'],[1]
johnston-mrs-warrens-daughter,['overborrows'],[1]
johnston-strange-places-strange,['overborrows'],[1]
jolas-seen-monster-angels,['overborrows'],[1]
jolas-transition,"['overborrows', 'post1942_events', 'unknown_borrows']","[9, 1, 2]"
jolas-transition-stories-twenty,['overborrows'],[1]
jones-morning-cloud,['sunday_shopers'],[1]
jones-parenthesis,['overborrows'],[1]
jonson-ben-jonson-man,"['overborrows', 'sunday_shopers']","[2, 1]"
jordan-smith-strange-altars-book,['overborrows'],[2]
josephson-zola-time,['overborrows'],[1]
journeys-end,['overborrows'],[1]
joyce-brothers-keeper-james,['post1942_events'],[1]
joyce-chamber-music,"['overborrows', 'post1942_events']","[4, 1]"
joyce-dubliners,"['overborrows', 'unknown_borrows']","[10, 2]"
